file,./a.txt,./ab.txt,./abc.txt,./abcd.txt,./abce.txt,./abe.txt,./abfg.txt,./abhi.txt,./abhj.txt,./ac.txt,./acfg.txt,./c.txt,./d.txt,./e.txt,./f.txt,./g.txt,./h.txt,./hijk.txt,./i.txt,./ij.txt,./j.txt,./jk.txt
./a.txt,0.0012143454677928597,,,,,,,,,,,,,,,,,,,,,
./ab.txt,0.9833229889089781,0.0010175763182238668,,,,,,,,,,,,,,,,,,,,
./abc.txt,0.9830261489057398,0.9644465001541782,0.0009191176470588235,,,,,,,,,,,,,,,,,,,
./abcd.txt,0.9829721779960601,0.9641381436941104,0.9421977124183006,0.0009136244242262744,,,,,,,,,,,,,,,,,,
./abce.txt,0.9828912216315406,0.964199814986124,0.9422998366013072,0.9350945981955917,0.0009114686534041372,,,,,,,,,,,,,,,,,
./abe.txt,0.9831071052702594,0.9642306506321308,0.9609963507315277,0.9606280759315678,0.9435869965516087,0.0009374267635340989,,,,,,,,,,,,,,,,
./abfg.txt,0.9828912216315406,0.9639531298180697,0.9600694444444444,0.9548136586851422,0.955308538581598,0.9606615554588369,0.0009136244242262744,,,,,,,,,,,,,,,
./abhi.txt,0.9827562943573414,0.9642306506321308,0.9597971132897604,0.9580407241415817,0.958570067403042,0.9608289530951823,0.95864064650457,0.0009528178706285069,,,,,,,,,,,,,,
./abhj.txt,0.9829721779960601,0.9643848288621647,0.9600694444444444,0.9548517263694849,0.9535943568201632,0.9608289530951823,0.9556892154250257,0.9402900801072802,0.0008498927516289611,,,,,,,,,,,,,
./ac.txt,0.9829451925412203,0.9807622284257799,0.9643767447505766,0.9642250273091395,0.9648015535866004,0.9804891370311931,0.9803981065663309,0.9799126107537323,0.980185702148319,0.0010620220900594733,,,,,,,,,,,,
./acfg.txt,0.9829451925412203,0.9798951588035769,0.9594566993464052,0.9551472266605798,0.955185269725329,0.9778030734206034,0.9360115650916838,0.9764265800896355,0.9745872327474702,0.9644981187037261,0.0009130335539831089,,,,,,,,,,,
./c.txt,0.9972204981514964,0.9970044528403724,0.9828902982053704,0.9826744029145864,0.9831061934961544,0.9970044528403724,0.9970584266630684,0.9967615706382404,0.9967885575495884,0.9830792065848064,0.9826474160032385,0.001106463365267845,,,,,,,,,,
./d.txt,0.9968967564358573,0.9967618328026338,0.9968158022559231,0.9832155000269848,0.9967078633493442,0.9966538938960549,0.9969777106157914,0.9966808786226996,0.9967618328026338,0.9967078633493442,0.9966269091694101,0.9968967564358573,0.0011333585190782018,,,,,,,,,
./e.txt,0.9970861213036909,0.9967083962875027,0.9967353766458018,0.9966814159292036,0.982786531405137,0.9830833153464278,0.9970321605870925,0.9965465141377078,0.9966274552126052,0.9967893373624002,0.9966274552126052,0.9969781998704943,0.9967893373624002,0.0011601554068638032,,,,,,,,
./f.txt,0.9968972587955968,0.996762357004101,0.9965465141377078,0.9968163177206993,0.9966274552126052,0.9967083962875027,0.9831912367796244,0.9965465141377078,0.9966544355709044,0.9967353766458018,0.9828135117634362,0.9968702784372977,0.9969512195121951,0.9967353766458018,0.0011601554068638032,,,,,,,
./g.txt,0.9968427017837386,0.9967610461820832,0.9967880374638992,0.9967610461820832,0.9965721072093714,0.9968690113093471,0.9830494750195686,0.9964911333639235,0.9967340549002672,0.9965451159275553,0.9825906232286972,0.9969774659290245,0.996923741162502,0.9968702784372977,0.9967083962875027,0.001160625118086858,,,,,,
./h.txt,0.997112556332137,0.9969767316309454,0.9968687577606219,0.997030718566107,0.9967877773578794,0.9968687577606219,0.9970577120336879,0.9832910435674567,0.982724180748259,0.9967877773578794,0.9967607838902985,0.9971124004857644,0.9969507258891468,0.9969242391538959,0.9970591409453917,0.9971929066911388,0.0010797387032338173,,,,,
./hijk.txt,0.9966538035998597,0.9954054887449892,0.9945874183006536,0.9939853058738437,0.9939415122917394,0.9949111118551006,0.9943659827172713,0.9580760136923457,0.9542894869703678,0.9952967593154509,0.993570722057369,0.9966806099041965,0.996545954989476,0.9963306712713145,0.996573494496007,0.9967610461820832,0.9827511742158398,0.0009320750320400792,,,,
./i.txt,0.9972487457517397,0.997086907266548,0.9967632302961644,0.9968980957004909,0.9968980957004909,0.9969250687813562,0.9973296649943356,0.983438528348708,0.9968711226196256,0.9967902033770297,0.996817176457895,0.9971138803474133,0.9972217726708744,0.997086907266548,0.997086907266548,0.9971678265091439,0.9968711226196256,0.9833036629443815,0.0011598424772077467,,,
./ij.txt,0.9968157163288988,0.9963287721108043,0.9959040019418065,0.9956612761309506,0.9957826390363785,0.9962377499317334,0.9959343426681635,0.9800964835098153,0.9801268242361723,0.9961163870263054,0.9954185503200946,0.9968155444609365,0.9967618328026338,0.9965465141377078,0.9967083962875027,0.996922993872979,0.9968147708254602,0.9648957796049638,0.9829799859739979,0.0009709032434236475,,
./j.txt,0.9971128679744206,0.99700493780524,0.9966271822131081,0.9967081298399936,0.9967081298399936,0.9968430425514692,0.9971128679744206,0.9967081298399936,0.9826772078465233,0.9967620949245838,0.9966811472976984,0.9970319203475352,0.9968700250937643,0.996762357004101,0.9968432980789985,0.9970858854321254,0.9968700250937643,0.9831628936078357,0.996817176457895,0.9830819459809503,0.001160249318690807,
./jk.txt,0.9968427017837386,0.996175679713176,0.9960860472064536,0.9957275171795638,0.9957275171795638,0.9960262922019719,0.9959665371974903,0.9960262922019719,0.9806393785479534,0.9960262922019719,0.9955781296683597,0.9967615706382404,0.9966808786226996,0.996411612346212,0.9966274552126052,0.9968960025911631,0.9967607838902985,0.965700627427547,0.9966013918109726,0.981027786077084,0.9828391031002941,0.000985957573946818
